id,client_id,variation
19252,8740805,Test
19253,2652554,Control
19254,8368488,Control
19255,5223892,Control
19256,6039700,Control
19257,7643558,Control
19258,3089225,Control
19259,2860247,Control
19260,1697554,Test
19261,6077485,Test
19262,4530468,Control
19263,2549857,Test
19264,8958079,Test
19265,3677919,Test
19266,2143122,Control
19267,3558302,Control
19268,6101171,Control
19269,1149058,Test
19270,3370820,Test
19271,6687495,Test
19272,7500793,Test
19273,9130771,Test
19274,6565221,Test
19275,3755150,Test
19276,874769,Test
19277,8173417,Control
19278,3870847,Test
19279,2615297,Control
19280,3874169,Test
19281,4364897,Control
19282,3060121,Control
19283,2837772,Test
19284,7822809,Control
19285,7930269,Control
19286,9852740,Test
19287,6752043,Test
19288,2893361,Control
19289,6791214,Control
19290,5841664,Control
19291,2542139,Control
19292,5706577,Control
19293,409075,Test
19294,8037866,Control
19295,6641231,Control
19296,5781524,Control
19297,5648355,Test
19298,1390367,Control
19299,5833579,Test
19300,4496335,Control
19301,9051913,Test
19302,2313272,Test
19303,9429926,Control
19304,2443596,Control
19305,439077,Test
19306,3988911,Test
19307,5617955,Test
19308,5226216,Test
19309,9868692,Control
19310,7855539,Test
19311,6488651,Control
19312,3728457,Test
19313,9111859,Control
19314,4386445,Control
19315,1668124,Control
19316,8052158,Test
19317,75642,Control
19318,2095849,Control
19319,5879917,Test
19320,378556,Test
19321,7894188,Control
19322,1331081,Control
19323,700005,Control
19324,7999974,Control
19325,845251,Test
19326,253977,Control
19327,4022550,Test
19328,1101682,Test
19329,5740627,Control
19330,9779317,Control
19331,5650730,Test
19332,6211179,Test
19333,4513829,Control
19334,8456627,Control
19335,8323538,Control
19336,6571183,Control
19337,828776,Test
19338,7242748,Test
19339,1659843,Test
19340,3676703,Test
19341,9124545,Test
19342,8187863,Test
19343,3781865,Control
19344,9821959,Test
19345,2553353,Control
19346,7883105,Test
19347,4223136,Test
19348,6787766,Test
19349,6029600,Test
19350,6279208,Test
19351,4579996,Test
19352,2590485,Test
19353,2644621,Control
19354,1754410,Control
19355,6892723,Test
19356,2287462,Test
19357,1238954,Test
19358,16744,Control
19359,1127362,Test
19360,3495757,Control
19361,5215020,Control
19362,4421346,Test
19363,3533056,Test
19364,1274396,Test
19365,9094850,Control
19366,3849422,Test
19367,361296,Control
19368,165890,Control
19369,7893473,Test
19370,3684443,Test
19371,4313487,Control
19372,6861387,Control
19373,1017730,Control
19374,9395640,Test
19375,3539057,Control
19376,8008221,Test
19377,3070846,Test
19378,7654260,Control
19379,6116891,Control
19380,9978851,Control
19381,1442929,Test
19382,6485738,Test
19383,3057378,Test
19384,228465,Test
19385,2248091,Control
19386,95035,Test
19387,8348173,Test
19388,4001101,Control
19389,3186336,Control
19390,1615704,Control
19391,4214906,Test
19392,5277910,Test
19393,7875141,Control
19394,2844459,Control
19395,5792887,Control
19396,7476003,Test
19397,2206570,Control
19398,398317,Test
19399,3660756,Control
19400,9952350,Control
19401,6048692,Test
19402,7537186,Test
19403,7703956,Test
19404,7253519,Test
19405,2711963,Test
19406,7384432,Control
19407,171971,Test
19408,3037617,Test
19409,3706156,Control
19410,835034,Control
19411,9317327,Test
19412,4195484,Control
19413,1663340,Test
19414,7455554,Test
19415,905077,Control
19416,7246868,Control
19417,1327943,Control
19418,9356825,Control
19419,9214462,Control
19420,8095696,Control
19421,9893038,Control
19422,9775504,Test
19423,1950553,Control
19424,2091122,Control
19425,267341,Test
19426,1149337,Test
19427,3653292,Control
19428,2898532,Control
19429,9260966,Test
19430,4822884,Test
19431,352659,Test
19432,1132903,Control
19433,5228551,Test
19434,732082,Test
19435,3864935,Control
19436,239136,Control
19437,4807439,Control
19438,1291447,Control
19439,8221453,Control
19440,2836104,Test
19441,7133293,Test
19442,4166825,Test
19443,4916541,Test
19444,2742926,Test
19445,2369831,Test
19446,4913658,Control
19447,196865,Control
19448,6601821,Control
19449,4535743,Test
19450,2151865,Test
19451,9199081,Test
19452,2603643,Control
19453,9115436,Test
19454,1518739,Test
19455,1517963,Control
19456,1613498,Control
19457,4585909,Control
19458,2118802,Test
19459,3690037,Test
19460,457600,Test
19461,4641800,Test
19462,2772297,Test
19463,1208281,Test
19464,8809832,Test
19465,9538359,Test
19466,6312687,Control
19467,2959030,Test
19468,4029961,Control
19469,9634385,Control
19470,666860,Control
19471,9917901,Control
19472,1371807,Control
19473,2849180,Control
19474,1416615,Test
19475,583807,Test
19476,4695496,Control
19477,4571650,Test
19478,9731779,Control
19479,7346810,Test
19480,4444161,Test
19481,1305869,Test
19482,3711495,Control
19483,1554378,Control
19484,1096936,Test
19485,2469228,Test
19486,7225107,Test
19487,8896811,Test
19488,9246350,Control
19489,403658,Control
19490,6943106,Test
19491,6802120,Test
19492,2202333,Test
19493,6653250,Control
19494,3582388,Test
19495,1990708,Control
19496,8650786,Test
19497,3347126,Test
19498,4032817,Test
19499,8184148,Test
19500,1886327,Test
19501,1895400,Test
19502,7463905,Test
19503,1815997,Test
19504,6348769,Test
19505,8103106,Control
19506,7931001,Test
19507,5773000,Test
19508,233965,Control
19509,2932023,Control
19510,1127989,Test
19511,6035203,Test
19512,5162149,Test
19513,1641046,Control
19514,2135962,Control
19515,3327676,Control
19516,6539335,Control
19517,6098949,Test
19518,8688119,Control
19519,3287210,Test
19520,8257990,Test
19521,9274410,Test
19522,257259,Test
19523,739194,Control
19524,9453694,Control
19525,8962369,Control
19526,1015179,Test
19527,4820142,Control
19528,7850441,Control
19529,5936155,Test
19530,810930,Test
19531,6764466,Control
19532,4781948,Test
19533,4046428,Control
19534,5666463,Test
19535,342283,Test
19536,2221441,Control
19537,5576582,Control
19538,3085019,Test
19539,4872686,Control
19540,8180806,Control
19541,67390,Test
19542,4703475,Test
19543,3203597,Test
19544,7558551,Test
19545,1911312,Test
19546,8221962,Test
19547,1783766,Control
19548,2709282,Test
19549,3048576,Control
19550,22007,Test
19551,529225,Control
19552,8043295,Control
19553,2476202,Control
19554,6168523,Control
19555,4495799,Control
19556,4936750,Control
19557,9052308,Test
19558,5370248,Test
19559,5402293,Control
19560,2659289,Control
19561,8329138,Test
19562,842266,Control
19563,5707743,Test
19564,9280304,Control
19565,5710580,Test
19566,1249453,Test
19567,3229802,Test
19568,4525690,Control
19569,6219655,Test
19570,3590091,Control
19571,2720755,Control
19572,5836080,Control
19573,6106797,Test
19574,1204699,Test
19575,3404259,Control
19576,5534228,Control
19577,29527,Test
19578,4427256,Test
19579,5820957,Test
19580,8356631,Control
19581,4974882,Control
19582,8553989,Test
19583,912772,Control
19584,3894560,Test
19585,130031,Control
19586,7891885,Test
19587,2094380,Control
19588,8756155,Control
19589,3579679,Test
19590,5175617,Control
19591,4740995,Control
19592,1591385,Control
19593,8437665,Test
19594,5941868,Test
19595,648612,Control
19596,7157819,Test
19597,7843075,Test
19598,9655611,Control
19599,1471147,Control
19600,5233012,Test
19601,4444551,Control
19602,3065804,Test
19603,8288642,Control
19604,2748531,Control
19605,7389758,Control
19606,6477372,Test
19607,5972615,Test
19608,3817564,Control
19609,4326478,Control
19610,2280700,Control
19611,6744278,Test
19612,7368037,Test
19613,7218255,Test
19614,6998060,Test
19615,5936703,Test
19616,8207559,Test
19617,611632,Control
19618,79819,Control
19619,8204062,Control
19620,3907819,Control
19621,611408,Test
19622,8503930,Test
19623,4647786,Test
19624,5331001,Test
19625,3876094,Control
19626,920466,Test
19627,1353950,Test
19628,5046532,Test
19629,5929008,Control
19630,5321853,Test
19631,1581087,Test
19632,2010335,Test
19633,182074,Test
19634,120309,Control
19635,8776693,Test
19636,222973,Test
19637,1256425,Control
19638,7471901,Control
19639,7956518,Test
19640,2497622,Control
19641,1522469,Control
19642,3633371,Control
19643,5306046,Control
19644,9256197,Control
19645,5236248,Test
19646,1736245,Control
19647,3141812,Test
19648,3962861,Control
19649,6356189,Control
19650,1724101,Test
19651,1710201,Test
19652,7763589,Test
19653,53123,Control
19654,9375283,Control
19655,7851703,Control
19656,6119358,Control
19657,3574160,Test
19658,6119833,Control
19659,2767738,Test
19660,7898021,Test
19661,9199823,Test
19662,6900679,Test
19663,9342718,Test
19664,7848596,Control
19665,612698,Control
19666,7814849,Test
19667,834856,Test
19668,1121736,Test
19669,2510638,Test
19670,9948844,Test
19671,1339532,Control
19672,2634149,Test
19673,4536493,Control
19674,8509031,Test
19675,5900143,Test
19676,8643567,Test
19677,5754907,Control
19678,6906166,Control
19679,3104853,Control
19680,1999924,Test
19681,1051156,Control
19682,9406297,Control
19683,2207701,Control
19684,3108095,Control
19685,736656,Test
19686,6784908,Control
19687,2509909,Control
19688,1164920,Test
19689,3701915,Test
19690,3959425,Test
19691,5522306,Control
19692,7560855,Control
19693,8110064,Control
19694,5092983,Test
19695,8835332,Control
19696,3347209,Test
19697,108335,Control
19698,3821408,Test
19699,4567551,Test
19700,2395794,Test
19701,610964,Control
19702,4794519,Control
19703,1665790,Test
19704,2908396,Test
19705,9976206,Control
19706,5389637,Control
19707,4612856,Test
19708,5973082,Test
19709,8267405,Control
19710,7184289,Test
19711,1126062,Control
19712,5859990,Test
19713,7433902,Test
19714,5943882,Control
19715,8778577,Test
19716,6740237,Control
19717,2765727,Control
19718,9655711,Control
19719,841738,Test
19720,2515711,Control
19721,2843312,Test
19722,7573647,Control
19723,678259,Control
19724,1738233,Control
19725,1318873,Control
19726,541159,Test
19727,8191942,Test
19728,2039692,Control
19729,4691032,Test
19730,5606455,Test
19731,2205199,Control
19732,2567857,Control
19733,2810157,Test
19734,2758539,Test
19735,8029613,Test
19736,672827,Control
19737,4390971,Test
19738,5012941,Control
19739,3639453,Control
19740,4885196,Control
19741,5959972,Control
19742,6477633,Test
19743,8745042,Control
19744,3925774,Test
19745,6037752,Test
19746,888809,Control
19747,8295065,Control
19748,9305525,Test
19749,5199121,Test
19750,378319,Test
19751,9583148,Test
19752,4326649,Control
19753,3205312,Test
19754,8765233,Control
19755,503064,Control
19756,2026626,Test
19757,4365929,Control
19758,1974241,Test
19759,4717072,Test
19760,7623794,Test
19761,8019243,Control
19762,691700,Control
19763,296131,Test
19764,5174918,Test
19765,6625506,Test
19766,8410293,Test
19767,5154371,Test
19768,4775646,Test
19769,4130408,Test
19770,606220,Test
19771,5301827,Control
19772,4830472,Control
19773,6855025,Test
19774,227610,Test
19775,4003764,Control
19776,3627337,Test
19777,3968834,Control
19778,3097149,Control
19779,3431660,Test
19780,9041204,Control
19781,7409414,Test
19782,2295862,Test
19783,9265890,Test
19784,5519235,Test
19785,5486973,Test
19786,973942,Test
19787,1378058,Test
19788,6421088,Control
19789,3249253,Test
19790,6206582,Control
19791,9833183,Control
19792,8707405,Control
19793,3090130,Control
19794,3913632,Test
19795,4730117,Test
19796,3350906,Control
19797,4553178,Test
19798,250645,Test
19799,7434363,Test
19800,626497,Test
19801,9868939,Test
19802,4486779,Control
19803,2821818,Test
19804,4288230,Control
19805,9648153,Test
19806,5975818,Control
19807,2686029,Control
19808,9918970,Test
19809,7607012,Test
19810,6666315,Control
19811,9587157,Control
19812,1518623,Control
19813,628431,Control
19814,6298044,Test
19815,3892524,Test
19816,5356143,Test
19817,1829520,Control
19818,8691702,Test
19819,3422366,Test
19820,3386736,Control
19821,1932116,Test
19822,2160088,Control
19823,8570885,Test
19824,2934858,Test
19825,1280370,Control
19826,6147069,Control
19827,239815,Control
19828,4882149,Control
19829,5146309,Test
19830,6464993,Test
19831,1272121,Test
19832,4960297,Control
19833,2647853,Test
19834,1830238,Test
19835,8602447,Control
19836,7848806,Test
19837,1259337,Test
19838,7435132,Control
19839,3283339,Test
19840,3136386,Control
19841,9663163,Control
19842,394951,Control
19843,3860703,Control
19844,1779400,Control
19845,4355587,Test
19846,1892394,Control
19847,7088127,Control
19848,5888619,Control
19849,2132417,Test
19850,3803353,Test
19851,9811778,Test
19852,5767944,Control
19853,4493022,Test
19854,382317,Test
19855,4344684,Test
19856,4008010,Control
19857,2150124,Control
19858,2361862,Control
19859,7695829,Control
19860,1672423,Test
19861,5304521,Test
19862,8530430,Test
19863,6253845,Test
19864,7485074,Control
19865,2405269,Test
19866,9904207,Test
19867,6446147,Control
19868,7889081,Test
19869,3506232,Control
19870,6464435,Test
19871,6864702,Test
19872,4430346,Test
19873,5960735,Control
19874,6568274,Test
19875,4360757,Test
19876,9455946,Test
19877,8666597,Test
19878,1332575,Test
19879,9744577,Test
19880,4919703,Test
19881,4843735,Control
19882,3145774,Test
19883,4304691,Control
19884,8297474,Test
19885,8581712,Control
19886,507618,Test
19887,4008126,Control
19888,573411,Control
19889,2067551,Test
19890,6635872,Test
19891,3085213,Test
19892,4355873,Control
19893,673188,Test
19894,6044746,Test
19895,639964,Test
19896,4549261,Test
19897,1551060,Test
19898,6232942,Control
19899,8689214,Test
19900,8020967,Control
19901,3025285,Control
19902,6363082,Control
19903,1989030,Control
19904,7374359,Control
19905,4740173,Control
19906,383168,Test
19907,2165259,Control
19908,821574,Control
19909,4993496,Control
19910,6627522,Test
19911,1316298,Test
19912,4794611,Test
19913,4085994,Control
19914,1678102,Control
19915,1763497,Test
19916,6290102,Test
19917,4542546,Control
19918,1358693,Test
19919,9119345,Control
19920,7309488,Test
19921,4895515,Test
19922,8876607,Control
19923,9764698,Test
19924,7325341,Control
19925,1862061,Test
19926,5654713,Test
19927,1935338,Control
19928,5537155,Test
19929,3835773,Test
19930,9623521,Control
19931,8355598,Control
19932,8417026,Control
19933,4279620,Test
19934,5115220,Test
19935,6092194,Control
19936,8962152,Control
19937,1240899,Control
19938,6044594,Test
19939,9034701,Test
19940,9296475,Test
19941,5103477,Control
19942,8838405,Test
19943,6079256,Test
19944,8708231,Test
19945,3751108,Test
19946,7945614,Control
19947,1808108,Control
19948,3672046,Test
19949,7583768,Control
19950,2215874,Test
19951,6494478,Control
19952,3711449,Control
19953,883773,Test
19954,8344580,Control
19955,4398041,Test
19956,8877536,Test
19957,317713,Test
19958,1927142,Test
19959,1131760,Control
19960,9411433,Test
19961,7465149,Control
19962,4825669,Test
19963,9103722,Test
19964,3393414,Control
19965,1434291,Test
19966,6488226,Control
19967,7898712,Test
19968,2869244,Test
19969,4795572,Test
19970,3789108,Test
19971,1622083,Control
19972,6571032,Control
19973,5101135,Test
19974,4303434,Test
19975,8328204,Test
19976,3885325,Test
19977,517642,Test
19978,6250513,Control
19979,3827314,Test
19980,7469760,Control
19981,3265750,Test
19982,866150,Control
19983,1501990,Test
19984,5387318,Test
19985,497019,Test
19986,395152,Test
19987,1379581,Test
19988,8946966,Test
19989,6594813,Control
19990,5200656,Control
19991,751201,Control
19992,9730984,Control
19993,5327642,Test
19994,9939253,Control
19995,1425263,Control
19996,9493249,Test
19997,168539,Test
19998,3295995,Control
19999,4917843,Test
20000,9935587,Test
20001,9168213,Test
20002,3083585,Test
20003,6616714,Test
20004,3653861,Control
20005,4521081,Test
20006,7128566,Test
20007,5181289,Test
20008,4981705,Test
20009,8695557,Test
20010,636206,Control
20011,3365267,Control
20012,84624,Control
20013,8230414,Test
20014,2678732,Control
20015,8287199,Test
20016,8593582,Test
20017,6351281,Control
20018,2489994,Test
20019,9386619,Control
20020,4260858,Control
20021,5390974,Control
20022,6175380,Control
20023,6255675,Test
20024,9793551,Control
20025,2738481,Test
20026,4058807,Test
20027,2574463,Test
20028,7729416,Control
20029,3168759,Test
20030,1738184,Test
20031,7038132,Test
20032,8864249,Control
20033,3306820,Control
20034,3885414,Test
20035,3803658,Test
20036,9068935,Test
20037,5926181,Control
20038,6601357,Control
20039,4537934,Test
20040,971861,Control
20041,1902791,Control
20042,125679,Control
20043,7278892,Control
20044,2532328,Control
20045,5154738,Test
20046,883820,Control
20047,1231045,Test
20048,5659496,Test
20049,8281229,Control
20050,4150418,Control
20051,5863395,Test
20052,3723932,Control
20053,150095,Test
20054,699753,Test
20055,8199978,Test
20056,9110521,Control
20057,4354247,Test
